"0","4","196"
"0","4","175"
"0","4","40"
"0","4","90"
"0","55","152"
"0","55","48"
"0","24","40"
"0","24","162"
"0","24","70"
"0","56","41"
"0","56","173"
"0","3","212"
"0","3","107"
"0","3","18"
"0","3","243"
"0","3","216"
"0","3","248"
"0","68","112"
"0","68","134"
"0","90","85"
"0","65","152"
"0","71","235"
"0","71","201"
"0","71","16"
"0","71","244"
"0","71","225"
"0","48","88"
"0","48","116"
"0","48","172"
"0","69","248"
"0","73","18"
"0","73","249"
"0","97","238"
"0","97","40"
"0","97","173"
"0","5","68"
"0","5","81"
"0","5","135"
"0","5","96"
"0","83","181"
"0","83","171"
"0","83","96"
"0","27","120"
"0","27","107"
"0","92","59"
"0","92","175"
"0","92","19"
"0","39","160"
"0","39","92"
"0","35","181"
"0","35","132"
"0","35","10"
"0","35","107"
"0","89","164"
"0","88","43"
"0","88","116"
"38","0","240"
"38","0","179"
"38","0","225"
"38","40","154"
"38","40","253"
"38","40","144"
"38","40","251"
"38","66","203"
"38","66","196"
"38","66","28"
"38","66","216"
"38","66","52"
"38","18","162"
"38","18","109"
"38","18","132"
"38","30","97"
"38","30","193"
"38","30","223"
"38","84","134"
"38","84","166"
"38","84","39"
"38","75","83"
"38","75","16"
"38","75","240"
"38","14","134"
"38","14","181"
"38","14","173"
"38","9","120"
"38","9","223"
"38","59","175"
"38","59","237"
"38","45","29"
"38","45","79"
"38","45","135"
"38","45","56"
"38","45","9"
"38","45","81"
"38","32","10"
"38","32","59"
"38","32","154"
"38","32","60"
"38","32","19"
"38","52","232"
"38","94","68"
"38","53","237"
"38","53","248"
"38","53","172"
"38","57","6"
"38","57","248"
"38","62","52"
"38","62","29"
"38","62","183"
"38","2","231"
"38","2","232"
"38","2","116"
"38","17","70"
"38","17","232"
"38","17","153"
"38","17","217"
"38","34","166"
"38","34","96"
"38","34","172"
"38","34","186"
"38","34","40"
"38","70","109"
"38","70","16"
"38","70","78"
"38","70","231"
"38","70","201"
"38","70","120"
"38","12","248"
"38","12","135"
"38","12","152"
"38","12","244"
"38","87","90"
"38","87","203"
"38","87","144"
"38","87","81"
"38","81","60"
"38","81","193"
"38","81","204"
"38","81","16"
"38","86","146"
"38","86","56"
"38","33","43"
"38","8","225"
"38","8","59"
"38","8","160"
"38","50","9"
"38","46","40"
"38","46","248"
"38","46","132"
"38","95","47"
"38","95","154"
"38","95","48"
"38","91","79"
"38","91","196"
"38","1","92"
"38","76","109"
"38","42","43"
"38","42","29"
"38","42","160"
"38","77","237"
"38","77","172"
"38","77","216"
"38","77","238"
"38","78","34"
"38","78","135"
"38","78","153"
"38","78","41"
"38","78","52"
"38","99","92"
"38","99","88"
"38","99","222"
"38","99","56"
"38","96","50"
"38","96","196"
"38","96","109"
"38","72","127"
"38","72","68"
"38","72","231"
"38","72","237"
"38","15","87"
"38","29","222"
"38","29","42"
"38","29","43"
"38","74","135"
"38","74","196"
"38","23","135"
"38","16","39"
"38","16","231"
"38","22","116"
"38","22","253"
"38","22","244"
"38","51","157"
"38","51","135"
"38","51","248"
"38","79","135"
"38","49","85"
"38","26","56"
"38","26","162"
"38","26","48"
"38","26","77"
"38","26","70"
"38","10","179"
"38","10","222"
"38","10","173"
"38","10","223"
"38","60","154"
"38","60","223"
"38","60","59"
"38","20","162"
"38","20","237"
"38","28","34"
"38","28","179"
"38","28","193"
"38","44","43"
"38","44","70"
"38","44","196"
"38","58","157"
"38","58","92"
"38","58","60"
"38","82","63"
"38","82","153"
"38","82","10"
"38","82","47"
"38","21","123"
"38","21","193"
"38","63","8"
"38","63","208"
"38","63","87"
"38","7","146"
"38","7","196"
"38","7","227"
"38","7","232"
"38","64","183"
"38","64","34"
"38","64","97"
"38","64","160"
"38","85","193"
"38","4","41"
"38","4","232"
"38","4","90"
"38","55","146"
"38","24","160"
"38","24","208"
"38","24","90"
"38","56","68"
"38","56","222"
"38","56","181"
"38","56","123"
"38","56","179"
"38","56","249"
"38","3","181"
"38","3","146"
"38","68","250"
"38","68","96"
"38","90","81"
"38","90","144"
"38","90","208"
"38","65","19"
"38","25","135"
"38","25","183"
"38","25","157"
"38","71","97"
"38","71","244"
"38","71","225"
"38","69","248"
"38","69","9"
"38","11","193"
"38","73","116"
"38","73","40"
"38","73","103"
"38","93","108"
"38","5","68"
"38","5","244"
"38","5","222"
"38","5","135"
"38","5","96"
"38","83","171"
"38","83","81"
"38","83","96"
"38","27","134"
"38","27","232"
"38","27","121"
"38","92","196"
"38","92","231"
"38","89","216"
"38","89","212"
"38","89","47"
"38","89","217"
"38","89","186"
"38","89","240"
"38","89","6"
"38","89","184"
"38","88","43"
"36","0","183"
"36","0","164"
"36","0","240"
"36","0","249"
"36","0","179"
"36","0","90"
"36","38","153"
"36","40","121"
"36","40","154"
"36","40","249"
"36","40","251"
"36","66","196"
"36","66","42"
"36","41","59"
"36","18","186"
"36","18","251"
"36","18","193"
"36","18","121"
"36","30","6"
"36","30","253"
"36","84","227"
"36","75","39"
"36","75","222"
"36","75","240"
"36","54","252"
"36","54","135"
"36","54","222"
"36","9","223"
"36","59","175"
"36","59","212"
"36","45","144"
"36","32","48"
"36","32","227"
"36","52","183"
"36","52","232"
"36","52","244"
"36","53","16"
"36","53","103"
"36","53","248"
"36","53","181"
"36","57","253"
"36","57","123"
"36","57","179"
"36","57","237"
"36","62","237"
"36","62","29"
"36","62","181"
"36","2","231"
"36","2","29"
"36","2","172"
"36","2","6"
"36","17","109"
"36","17","222"
"36","17","70"
"36","17","232"
"36","17","153"
"36","17","19"
"36","17","217"
"36","34","116"
"36","34","172"
"36","70","81"
"36","70","19"
"36","70","10"
"36","70","175"
"36","12","172"
"36","12","109"
"36","12","179"
"36","87","90"
"36","81","29"
"36","81","16"
"36","81","181"
"36","86","68"
"36","33","144"
"36","33","249"
"36","8","216"
"36","8","59"
"36","8","208"
"36","8","232"
"36","50","164"
"36","50","154"
"36","50","123"
"36","50","9"
"36","46","60"
"36","46","40"
"36","46","97"
"36","46","204"
"36","91","184"
"36","91","238"
"36","91","244"
"36","91","235"
"36","1","88"
"36","76","109"
"36","76","120"
"36","42","222"
"36","42","79"
"36","42","43"
"36","42","225"
"36","77","173"
"36","77","238"
"36","78","16"
"36","99","63"
"36","99","92"
"36","99","201"
"36","96","238"
"36","80","181"
"36","72","127"
"36","72","153"
"36","72","109"
"36","72","68"
"36","72","8"
"36","72","28"
"36","72","92"
"36","15","144"
"36","15","9"
"36","29","216"
"36","61","248"
"36","74","162"
"36","74","153"
"36","23","243"
"36","23","160"
"36","23","135"
"36","23","120"
"36","23","250"
"36","16","212"
"36","16","68"
"36","16","251"
"36","16","39"
"36","31","172"
"36","31","10"
"36","31","123"
"36","37","60"
"36","22","116"
"36","22","248"
"36","98","9"
"36","67","162"
"36","51","108"
"36","51","248"
"36","51","78"
"36","51","19"
"36","49","70"
"36","49","77"
"36","49","78"
"36","26","18"
"36","26","183"
"36","10","83"
"36","10","47"
"36","10","223"
"36","60","59"
"36","20","132"
"36","20","217"
"36","20","237"
"36","20","60"
"36","20","186"
"36","28","206"
"36","28","243"
"36","28","193"
"36","44","172"
"36","44","120"
"36","58","43"
"36","58","120"
"36","58","70"
"36","82","63"
"36","82","153"
"36","82","237"
"36","82","173"
"36","82","47"
"36","82","171"
"36","21","19"
"36","21","193"
"36","63","240"
"36","63","60"
"36","63","56"
"36","7","123"
"36","64","42"
"36","4","175"
"36","4","78"
"36","4","90"
"36","55","68"
"36","55","48"
"36","55","184"
"36","24","160"
"36","24","90"
"36","56","242"
"36","56","240"
"36","56","181"
"36","56","179"
"36","56","153"
"36","56","173"
"36","56","88"
"36","56","83"
"36","3","16"
"36","3","212"
"36","68","250"
"36","68","196"
"36","68","9"
"36","90","85"
"36","90","212"
"36","90","121"
"36","90","88"
"36","90","81"
"36","65","87"
"36","25","157"
"36","71","87"
"36","71","19"
"36","71","92"
"36","71","16"
"36","71","171"
"36","48","19"
"36","48","157"
"36","19","90"
"36","19","116"
"36","19","208"
"36","69","248"
"36","73","103"
"36","73","235"
"36","97","40"
"36","97","251"
"36","5","68"
"36","5","203"
"36","5","83"
"36","5","193"
"36","5","135"
"36","83","193"
"36","27","186"
"36","27","103"
"36","27","120"
"36","27","232"
"36","92","196"
"36","92","132"
"36","92","19"
"36","92","251"
"36","35","40"
"36","35","132"
"36","35","173"
"36","35","238"
"36","89","216"
"36","89","186"
"36","43","108"
"36","88","116"
"40","0","183"
"40","0","249"
"40","0","225"
"40","0","222"
"40","38","87"
"40","38","153"
"40","38","19"
"40","38","52"
"40","36","9"
"40","36","237"
"40","36","134"
"40","41","59"
"40","41","238"
"40","18","186"
"40","18","162"
"40","18","109"
"40","30","183"
"40","30","253"
"40","30","58"
"40","30","252"
"40","30","193"
"40","30","223"
"40","84","162"
"40","84","244"
"40","84","144"
"40","75","201"
"40","75","222"
"40","54","252"
"40","54","216"
"40","54","78"
"40","14","59"
"40","14","47"
"40","14","83"
"40","9","81"
"40","9","223"
"40","9","83"
"40","59","248"
"40","45","144"
"40","45","74"
"40","45","81"
"40","45","60"
"40","32","10"
"40","32","154"
"40","32","179"
"40","32","240"
"40","32","81"
"40","52","183"
"40","52","216"
"40","94","153"
"40","94","6"
"40","94","68"
"40","53","45"
"40","57","179"
"40","57","232"
"40","57","250"
"40","57","6"
"40","57","88"
"40","57","251"
"40","62","238"
"40","2","231"
"40","2","29"
"40","2","193"
"40","2","92"
"40","17","70"
"40","17","166"
"40","17","8"
"40","17","9"
"40","17","153"
"40","17","19"
"40","17","225"
"40","34","96"
"40","34","250"
"40","34","112"
"40","70","19"
"40","70","78"
"40","12","162"
"40","12","34"
"40","12","244"
"40","87","203"
"40","87","43"
"40","87","144"
"40","87","112"
"40","81","60"
"40","81","29"
"40","81","204"
"40","81","171"
"40","86","171"
"40","33","43"
"40","33","249"
"40","8","47"
"40","8","109"
"40","8","208"
"40","8","87"
"40","8","232"
"40","46","60"
"40","46","96"
"40","46","152"
"40","46","97"
"40","46","204"
"40","95","154"
"40","91","244"
"40","1","231"
"40","1","249"
"40","76","79"
"40","76","132"
"40","76","97"
"40","76","240"
"40","77","216"
"40","78","153"
"40","78","52"
"40","99","120"
"40","99","251"
"40","99","92"
"40","99","201"
"40","99","78"
"40","99","121"
"40","72","8"
"40","72","28"
"40","72","154"
"40","72","250"
"40","72","237"
"40","72","70"
"40","29","42"
"40","29","237"
"40","61","28"
"40","74","235"
"40","74","107"
"40","74","103"
"40","16","212"
"40","16","103"
"40","16","39"
"40","16","42"
"40","98","39"
"40","98","47"
"40","51","108"
"40","51","78"
"40","51","19"
"40","79","179"
"40","79","123"
"40","49","238"
"40","49","240"
"40","26","204"
"40","26","90"
"40","26","48"
"40","26","77"
"40","10","232"
"40","60","227"
"40","20","59"
"40","20","87"
"40","20","217"
"40","20","134"
"40","20","193"
"40","28","204"
"40","44","43"
"40","44","70"
"40","44","52"
"40","44","120"
"40","58","157"
"40","58","120"
"40","58","70"
"40","58","60"
"40","82","52"
"40","21","52"
"40","21","28"
"40","21","9"
"40","21","41"
"40","63","208"
"40","7","196"
"40","64","34"
"40","85","251"
"40","85","59"
"40","85","225"
"40","4","41"
"40","4","196"
"40","4","175"
"40","4","19"
"40","55","146"
"40","55","28"
"40","55","68"
"40","55","184"
"40","24","160"
"40","24","171"
"40","24","172"
"40","56","68"
"40","56","181"
"40","56","183"
"40","3","212"
"40","68","134"
"40","68","68"
"40","68","152"
"40","90","92"
"40","90","121"
"40","90","88"
"40","65","250"
"40","65","87"
"40","25","135"
"40","71","225"
"40","48","88"
"40","48","19"
"40","19","90"
"40","19","208"
"40","47","40"
"40","11","240"
"40","73","59"
"40","73","40"
"40","73","103"
"40","73","235"
"40","97","77"
"40","97","40"
"40","93","108"
"40","5","116"
"40","5","203"
"40","5","18"
"40","83","96"
"40","83","193"
"40","27","134"
"40","27","108"
"40","27","173"
"40","92","175"
"40","92","19"
"40","92","231"
"40","92","123"
"40","39","92"
"40","35","56"
"40","35","10"
"40","35","107"
"40","89","216"
"40","89","212"
"40","89","217"
"40","89","186"
"40","89","6"
"40","89","179"
"40","43","16"
"40","88","242"
"40","88","97"
"66","0","240"
"66","0","179"
"66","38","240"
"66","38","19"
"66","36","193"
"66","36","9"
"66","40","10"
"66","30","10"
"66","30","97"
"66","30","252"
"66","84","248"
"66","84","244"
"66","75","201"
"66","14","248"
"66","14","217"
"66","14","59"
"66","14","47"
"66","9","81"
"66","9","83"
"66","59","212"
"66","59","9"
"66","45","19"
"66","45","79"
"66","45","60"
"66","32","252"
"66","32","60"
"66","32","96"
"66","32","19"
"66","94","96"
"66","53","74"
"66","53","45"
"66","53","16"
"66","53","248"
"66","57","253"
"66","57","88"
"66","62","237"
"66","62","238"
"66","62","29"
"66","62","183"
"66","2","232"
"66","2","43"
"66","2","92"
"66","17","240"
"66","17","19"
"66","34","166"
"66","34","223"
"66","70","81"
"66","70","19"
"66","70","253"
"66","70","231"
"66","70","175"
"66","70","201"
"66","70","120"
"66","70","9"
"66","12","59"
"66","12","134"
"66","12","157"
"66","12","109"
"66","12","152"
"66","12","121"
"66","12","179"
"66","81","29"
"66","81","171"
"66","86","56"
"66","33","144"
"66","8","225"
"66","8","120"
"66","8","87"
"66","46","120"
"66","46","152"
"66","46","225"
"66","46","204"
"66","95","186"
"66","91","238"
"66","91","244"
"66","1","88"
"66","1","112"
"66","1","171"
"66","1","92"
"66","42","28"
"66","42","160"
"66","77","77"
"66","77","196"
"66","77","88"
"66","77","216"
"66","78","16"
"66","78","52"
"66","99","63"
"66","99","29"
"66","99","109"
"66","96","252"
"66","96","107"
"66","80","43"
"66","80","83"
"66","72","222"
"66","72","109"
"66","72","68"
"66","72","231"
"66","72","237"
"66","72","9"
"66","72","70"
"66","29","87"
"66","29","237"
"66","74","204"
"66","74","251"
"66","23","120"
"66","16","47"
"66","16","251"
"66","31","10"
"66","22","248"
"66","98","193"
"66","98","47"
"66","67","8"
"66","51","19"
"66","79","96"
"66","49","134"
"66","49","204"
"66","49","85"
"66","26","90"
"66","10","56"
"66","60","16"
"66","60","154"
"66","20","88"
"66","28","222"
"66","28","16"
"66","28","179"
"66","44","40"
"66","44","52"
"66","44","81"
"66","44","132"
"66","58","43"
"66","82","121"
"66","82","109"
"66","82","171"
"66","82","52"
"66","63","208"
"66","63","87"
"66","7","123"
"66","7","227"
"66","7","232"
"66","64","183"
"66","64","144"
"66","85","9"
"66","85","107"
"66","85","193"
"66","85","144"
"66","4","232"
"66","4","175"
"66","4","78"
"66","4","19"
"66","55","184"
"66","24","162"
"66","24","70"
"66","24","121"
"66","56","68"
"66","56","173"
"66","56","16"
"66","56","244"
"66","3","47"
"66","3","231"
"66","3","248"
"66","68","120"
"66","68","9"
"66","90","108"
"66","90","92"
"66","90","253"
"66","90","121"
"66","90","88"
"66","90","208"
"66","65","152"
"66","65","97"
"66","25","153"
"66","25","123"
"66","25","157"
"66","25","52"
"66","71","87"
"66","71","97"
"66","71","201"
"66","71","123"
"66","71","171"
"66","71","160"
"66","48","19"
"66","48","193"
"66","48","172"
"66","48","157"
"66","19","90"
"66","47","41"
"66","73","59"
"66","73","60"
"66","97","238"
"66","97","77"
"66","97","121"
"66","5","244"
"66","5","201"
"66","5","135"
"66","5","96"
"66","83","193"
"66","27","134"
"66","27","120"
"66","27","173"
"66","27","121"
"66","92","59"
"66","92","132"
"66","92","175"
"66","92","231"
"66","39","160"
"66","39","92"
"66","39","242"
"66","35","181"
"66","35","56"
"66","89","217"
"66","89","164"
"66","88","43"
"41","0","240"
"41","0","249"
"41","0","217"
"41","36","232"
"41","36","237"
"41","40","249"
"41","40","144"
"41","40","251"
"41","40","135"
"41","66","121"
"41","66","203"
"41","66","42"
"41","18","186"
"41","18","162"
"41","18","121"
"41","30","10"
"41","30","97"
"41","30","250"
"41","84","248"
"41","84","162"
"41","84","227"
"41","84","166"
"41","75","39"
"41","75","83"
"41","75","240"
"41","54","135"
"41","54","232"
"41","54","222"
"41","14","217"
"41","14","28"
"41","9","120"
"41","9","83"
"41","59","50"
"41","45","19"
"41","45","74"
"41","45","81"
"41","45","60"
"41","45","108"
"41","32","252"
"41","32","217"
"41","32","240"
"41","32","227"
"41","52","252"
"41","52","216"
"41","94","6"
"41","94","68"
"41","94","183"
"41","53","45"
"41","53","172"
"41","57","123"
"41","57","179"
"41","57","237"
"41","62","47"
"41","62","97"
"41","2","43"
"41","2","134"
"41","2","172"
"41","2","243"
"41","17","109"
"41","17","43"
"41","17","212"
"41","17","8"
"41","17","153"
"41","34","166"
"41","34","253"
"41","34","172"
"41","34","250"
"41","70","19"
"41","70","43"
"41","12","90"
"41","12","162"
"41","12","134"
"41","87","203"
"41","87","43"
"41","81","42"
"41","81","29"
"41","81","97"
"41","81","16"
"41","86","79"
"41","86","171"
"41","33","144"
"41","33","249"
"41","33","248"
"41","8","225"
"41","8","109"
"41","8","120"
"41","8","127"
"41","50","60"
"41","46","132"
"41","46","18"
"41","95","152"
"41","95","162"
"41","91","144"
"41","91","235"
"41","91","160"
"41","1","231"
"41","76","201"
"41","76","120"
"41","76","79"
"41","76","132"
"41","76","87"
"41","42","222"
"41","42","90"
"41","42","45"
"41","42","29"
"41","42","250"
"41","42","109"
"41","77","208"
"41","77","172"
"41","77","88"
"41","78","41"
"41","99","108"
"41","99","92"
"41","99","78"
"41","99","222"
"41","80","70"
"41","72","127"
"41","72","8"
"41","72","28"
"41","72","154"
"41","15","87"
"41","29","206"
"41","29","87"
"41","29","43"
"41","29","9"
"41","61","28"
"41","74","135"
"41","74","204"
"41","23","243"
"41","23","160"
"41","23","120"
"41","16","39"
"41","16","231"
"41","16","43"
"41","31","172"
"41","22","248"
"41","98","47"
"41","67","162"
"41","51","85"
"41","51","78"
"41","79","96"
"41","49","223"
"41","49","78"
"41","49","85"
"41","26","252"
"41","26","121"
"41","26","183"
"41","26","90"
"41","26","48"
"41","10","79"
"41","10","90"
"41","10","222"
"41","10","9"
"41","60","16"
"41","20","87"
"41","20","217"
"41","20","162"
"41","20","237"
"41","28","237"
"41","28","222"
"41","28","16"
"41","28","103"
"41","44","43"
"41","44","52"
"41","58","157"
"41","58","243"
"41","82","121"
"41","82","173"
"41","82","171"
"41","82","52"
"41","21","123"
"41","21","193"
"41","7","123"
"41","7","238"
"41","7","232"
"41","64","160"
"41","85","193"
"41","4","249"
"41","24","40"
"41","24","162"
"41","24","216"
"41","56","123"
"41","56","179"
"41","56","173"
"41","56","250"
"41","3","16"
"41","68","250"
"41","68","120"
"41","68","96"
"41","90","193"
"41","65","152"
"41","65","164"
"41","25","157"
"41","25","52"
"41","71","171"
"41","19","204"
"41","47","40"
"41","11","240"
"41","11","243"
"41","73","59"
"41","73","249"
"41","97","121"
"41","97","251"
"41","5","203"
"41","5","193"
"41","83","81"
"41","27","186"
"41","27","134"
"41","27","120"
"41","27","232"
"41","27","107"
"41","27","121"
"41","92","251"
"41","39","160"
"41","39","120"
"41","35","56"
"41","35","10"
"41","35","238"
"41","35","107"
"41","89","216"
"41","89","212"
"41","89","217"
"41","89","240"
"18","0","135"
"18","0","222"
"18","38","175"
"18","38","242"
"18","36","193"
"18","36","186"
"18","36","134"
"18","36","56"
"18","36","18"
"18","40","121"
"18","40","251"
"18","66","121"
"18","41","59"
"18","41","8"
"18","41","162"
"18","41","238"
"18","30","249"
"18","30","223"
"18","84","162"
"18","84","244"
"18","84","166"
"18","75","59"
"18","54","216"
"18","54","78"
"18","14","217"
"18","14","59"
"18","9","81"
"18","9","223"
"18","9","83"
"18","59","175"
"18","59","96"
"18","59","251"
"18","59","212"
"18","45","144"
"18","45","16"
"18","45","81"
"18","32","252"
"18","32","59"
"18","32","240"
"18","32","227"
"18","52","87"
"18","52","232"
"18","94","181"
"18","94","153"
"18","94","96"
"18","94","6"
"18","94","183"
"18","94","196"
"18","53","16"
"18","57","237"
"18","62","52"
"18","62","237"
"18","62","232"
"18","62","183"
"18","62","97"
"18","2","231"
"18","2","43"
"18","2","134"
"18","17","222"
"18","17","19"
"18","17","225"
"18","34","249"
"18","34","253"
"18","34","243"
"18","34","112"
"18","34","92"
"18","70","109"
"18","70","16"
"18","70","10"
"18","70","253"
"18","70","175"
"18","70","92"
"18","70","9"
"18","70","43"
"18","12","90"
"18","12","172"
"18","12","135"
"18","87","208"
"18","87","81"
"18","81","68"
"18","81","171"
"18","86","171"
"18","86","216"
"18","8","109"
"18","8","120"
"18","8","87"
"18","50","9"
"18","46","96"
"18","46","223"
"18","46","248"
"18","46","204"
"18","95","43"
"18","95","186"
"18","91","144"
"18","91","79"
"18","91","238"
"18","91","235"
"18","91","196"
"18","1","112"
"18","1","222"
"18","1","154"
"18","1","171"
"18","76","97"
"18","76","240"
"18","42","90"
"18","42","48"
"18","42","237"
"18","42","43"
"18","42","160"
"18","42","109"
"18","77","172"
"18","77","196"
"18","77","216"
"18","77","238"
"18","78","175"
"18","99","63"
"18","99","243"
"18","99","78"
"18","96","196"
"18","80","206"
"18","80","52"
"18","72","127"
"18","72","153"
"18","72","109"
"18","72","83"
"18","72","237"
"18","15","9"
"18","29","173"
"18","29","42"
"18","74","231"
"18","74","56"
"18","16","41"
"18","16","39"
"18","16","231"
"18","31","10"
"18","31","251"
"18","31","88"
"18","37","225"
"18","22","253"
"18","22","244"
"18","98","47"
"18","67","8"
"18","67","107"
"18","51","181"
"18","51","85"
"18","51","248"
"18","51","60"
"18","51","81"
"18","79","123"
"18","79","172"
"18","79","96"
"18","79","135"
"18","26","183"
"18","26","181"
"18","10","222"
"18","10","173"
"18","60","59"
"18","20","8"
"18","20","235"
"18","20","87"
"18","20","162"
"18","20","193"
"18","28","171"
"18","28","204"
"18","28","222"
"18","28","193"
"18","44","183"
"18","44","43"
"18","44","40"
"18","44","81"
"18","44","172"
"18","58","81"
"18","82","63"
"18","82","153"
"18","82","97"
"18","82","109"
"18","82","47"
"18","21","235"
"18","21","52"
"18","21","9"
"18","21","41"
"18","7","146"
"18","7","227"
"18","64","34"
"18","64","160"
"18","85","134"
"18","85","225"
"18","4","97"
"18","4","28"
"18","4","249"
"18","4","78"
"18","55","146"
"18","24","181"
"18","24","90"
"18","24","121"
"18","56","244"
"18","56","83"
"18","3","47"
"18","3","212"
"18","3","181"
"18","3","107"
"18","3","243"
"18","68","134"
"18","68","9"
"18","90","85"
"18","90","212"
"18","90","121"
"18","90","193"
"18","65","107"
"18","65","232"
"18","25","183"
"18","25","52"
"18","71","87"
"18","71","19"
"18","71","97"
"18","71","201"
"18","71","70"
"18","48","88"
"18","69","9"
"18","47","6"
"18","47","40"
"18","73","116"
"18","73","103"
"18","97","40"
"18","5","240"
"18","5","116"
"18","5","81"
"18","5","244"
"18","27","134"
"18","27","232"
"18","92","59"
"18","92","19"
"18","92","251"
"18","39","242"
"18","35","132"
"18","35","10"
"18","35","107"
"18","89","184"
"18","43","217"
"18","88","242"
"18","88","97"
"30","0","135"
"30","0","249"
"30","0","217"
"30","38","153"
"30","38","242"
"30","38","52"
"30","36","121"
"30","36","9"
"30","36","18"
"30","40","10"
"30","40","251"
"30","66","196"
"30","66","68"
"30","41","8"
"30","18","186"
"30","18","109"
"30","18","251"
"30","18","132"
"30","84","248"
"30","84","227"
"30","84","244"
"30","84","166"
"30","75","59"
"30","54","252"
"30","54","232"
"30","54","222"
"30","14","59"
"30","59","8"
"30","59","181"
"30","59","78"
"30","45","16"
"30","45","48"
"30","45","56"
"30","45","74"
"30","45","92"
"30","32","78"
"30","32","179"
"30","32","47"
"30","32","19"
"30","52","183"
"30","52","87"
"30","52","216"
"30","53","171"
"30","53","237"
"30","53","172"
"30","57","250"
"30","57","251"
"30","62","47"
"30","62","181"
"30","2","232"
"30","2","29"
"30","2","193"
"30","17","172"
"30","17","232"
"30","17","9"
"30","17","19"
"30","17","201"
"30","34","96"
"30","34","253"
"30","34","250"
"30","34","112"
"30","70","19"
"30","70","16"
"30","70","78"
"30","12","59"
"30","12","248"
"30","12","227"
"30","12","109"
"30","87","90"
"30","87","183"
"30","81","29"
"30","81","16"
"30","81","225"
"30","86","216"
"30","33","144"
"30","33","43"
"30","8","135"
"30","8","47"
"30","8","19"
"30","8","87"
"30","8","232"
"30","50","60"
"30","50","116"
"30","50","225"
"30","50","29"
"30","46","96"
"30","46","225"
"30","46","97"
"30","46","204"
"30","95","43"
"30","95","208"
"30","95","48"
"30","91","235"
"30","1","222"
"30","76","109"
"30","76","34"
"30","76","132"
"30","76","87"
"30","42","90"
"30","42","85"
"30","42","45"
"30","42","28"
"30","42","29"
"30","42","250"
"30","77","77"
"30","77","216"
"30","77","238"
"30","78","175"
"30","78","41"
"30","78","52"
"30","78","164"
"30","99","109"
"30","99","88"
"30","99","222"
"30","99","121"
"30","96","107"
"30","96","238"
"30","80","181"
"30","72","127"
"30","72","28"
"30","72","231"
"30","72","249"
"30","72","250"
"30","15","9"
"30","29","87"
"30","29","42"
"30","29","9"
"30","74","162"
"30","74","153"
"30","74","231"
"30","74","107"
"30","74","96"
"30","16","41"
"30","16","39"
"30","31","251"
"30","31","123"
"30","22","116"
"30","22","244"
"30","98","9"
"30","67","8"
"30","67","107"
"30","51","60"
"30","79","123"
"30","49","223"
"30","49","204"
"30","49","85"
